TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
24/12/2023 20:03:50;235.27;239.85;240.01;238.34;411.57;414.09;412.83;31.65;21.44;18.23;20.18;27.30;18.63;18.35;16.26;10.67;0.56;0.86;0.87;1.00;0.92;6.34;4.45;4.28;15.08;3.83;2.55;0.15;6.52;7.48;5.14;4.38;16.59;3.57;4.09;4.01;56.83;28.93;462.35
24/12/2023 20:04:00;235.27;239.85;240.01;238.34;411.57;414.09;412.83;31.65;21.44;18.23;20.18;27.30;18.63;18.35;16.26;10.67;0.56;0.86;0.87;1.00;0.92;6.34;4.45;4.28;15.08;3.83;2.55;0.15;6.52;7.48;5.14;4.38;16.59;3.57;4.14;4.06;56.58;29.29;220.90
24/12/2023 20:04:10;235.13;239.80;239.87;238.26;411.59;414.11;412.75;31.76;21.47;18.28;20.15;27.28;18.66;18.25;16.23;10.67;0.57;0.86;0.87;1.00;0.92;6.34;4.45;4.29;15.10;3.81;2.56;0.15;6.52;7.48;5.15;4.38;16.59;3.53;4.17;4.00;56.77;29.27;72.11
24/12/2023 20:04:20;235.00;239.66;239.75;238.21;411.34;414.11;412.75;31.76;21.47;18.28;20.15;27.28;18.66;18.25;16.23;10.67;0.57;0.86;0.87;1.00;0.92;6.34;4.45;4.29;15.10;3.81;2.56;0.15;6.52;7.48;5.15;4.38;16.59;3.53;4.17;4.00;56.77;29.27;72.11
24/12/2023 20:04:30;235.00;239.66;239.75;238.21;411.34;413.86;412.54;31.93;21.43;18.38;20.31;27.46;18.55;18.12;16.28;10.63;0.59;0.86;0.87;1.00;0.92;6.35;4.43;4.31;15.10;3.81;2.55;0.14;6.51;7.51;5.13;4.39;16.60;3.58;4.10;3.98;55.87;29.46;70.65
24/12/2023 20:04:40;235.16;239.82;239.75;238.23;411.46;413.93;412.52;31.77;21.41;18.38;20.31;27.46;18.55;18.12;16.28;10.63;0.59;0.86;0.87;1.00;0.92;6.35;4.43;4.31;15.10;3.81;2.55;0.14;6.51;7.51;5.13;4.39;16.60;3.58;4.10;3.98;55.87;29.46;70.65
24/12/2023 20:04:50;235.16;239.82;239.75;238.23;411.46;413.93;412.52;31.77;21.41;18.32;20.45;27.42;18.62;18.47;16.38;10.68;0.53;0.86;0.87;1.00;0.92;6.36;4.44;4.35;15.19;3.82;2.54;0.10;6.51;7.50;5.15;4.45;16.70;3.52;4.14;3.99;56.33;28.85;25.14
24/12/2023 20:05:00;235.38;239.82;239.82;238.37;411.77;413.95;412.93;31.91;21.42;18.42;20.73;27.54;18.65;18.55;16.47;10.68;0.53;0.86;0.87;1.00;0.92;6.36;4.44;4.35;15.19;3.82;2.54;0.10;6.51;7.50;5.15;4.45;16.70;3.52;4.14;3.99;56.33;28.85;25.14
24/12/2023 20:05:10;235.38;239.82;239.82;238.37;411.77;413.95;412.93;31.91;21.42;18.42;20.73;27.54;18.65;18.55;16.47;10.74;0.56;0.86;0.89;1.00;0.93;6.76;4.90;4.76;16.42;3.90;2.58;0.13;6.61;7.85;5.57;4.82;17.83;3.49;4.01;3.89;55.87;29.81;92.68
24/12/2023 20:05:20;235.07;239.99;239.69;238.25;411.62;413.83;412.69;33.76;21.47;18.40;22.20;28.78;18.66;18.41;17.81;10.69;0.54;0.85;0.87;1.00;0.93;6.76;4.90;4.76;16.42;3.90;2.58;0.13;6.61;7.85;5.57;4.82;17.83;3.49;4.01;3.89;55.87;29.81;92.68
24/12/2023 20:05:30;235.07;239.99;239.69;238.25;411.62;413.83;412.69;33.76;21.47;18.40;22.20;28.78;18.66;18.41;17.81;10.69;0.54;0.85;0.87;1.00;0.92;6.72;4.44;4.34;15.50;4.19;2.57;0.09;6.83;7.97;5.14;4.39;17.09;3.50;4.12;4.01;52.98;29.14;71.94
24/12/2023 20:05:40;234.83;239.81;239.43;238.04;411.27;413.41;412.18;33.87;21.47;18.40;22.09;28.66;18.58;18.44;17.67;10.66;0.33;0.85;0.87;1.00;0.92;6.66;4.45;4.33;15.43;4.19;2.57;0.09;6.83;7.97;5.14;4.39;17.09;3.50;4.12;4.01;52.98;29.14;71.94
24/12/2023 20:05:50;234.83;239.81;239.43;238.04;411.27;413.41;412.18;33.87;21.47;18.40;22.09;28.66;18.58;18.44;17.67;10.66;0.33;0.85;0.87;1.00;0.92;6.66;4.45;4.33;15.43;4.16;2.56;0.03;6.78;7.96;5.14;4.40;17.07;3.51;4.15;3.97;53.57;28.87;69.22
24/12/2023 20:06:00;235.11;239.92;239.59;238.21;411.44;413.70;412.52;33.73;21.46;18.69;22.60;28.72;18.66;18.51;17.90;10.67;0.56;0.85;0.87;1.00;0.92;6.64;4.45;4.34;15.45;4.18;2.55;0.14;6.87;7.96;5.14;4.40;17.07;3.51;4.15;3.97;53.57;28.87;69.22
24/12/2023 20:06:10;235.11;239.92;239.59;238.21;411.44;413.70;412.52;33.73;21.46;18.69;22.60;28.72;18.66;18.51;17.90;10.67;0.56;0.85;0.87;1.00;0.92;6.64;4.45;4.34;15.45;4.18;2.55;0.14;6.87;7.90;5.16;4.42;17.09;3.50;4.13;3.99;53.39;29.11;17.87
24/12/2023 20:06:20;235.17;240.00;239.70;238.32;411.68;413.88;412.81;33.68;21.52;18.48;22.23;28.66;18.70;18.30;17.86;10.69;0.55;0.85;0.87;1.00;0.91;6.66;4.46;4.36;15.48;4.18;2.57;0.13;6.87;7.92;5.17;4.43;17.08;3.50;4.12;3.99;53.39;29.11;17.87
24/12/2023 20:06:30;235.17;240.00;239.70;238.32;411.68;413.88;412.81;33.68;21.52;18.48;22.23;28.66;18.70;18.30;17.86;10.69;0.55;0.85;0.87;1.00;0.91;6.66;4.46;4.36;15.48;4.18;2.57;0.13;6.87;7.92;5.17;4.43;17.08;3.50;4.12;3.99;53.50;29.04;535.17
24/12/2023 20:06:40;235.22;240.06;239.78;238.36;411.71;414.01;412.80;33.65;21.50;18.36;21.92;28.50;18.70;18.32;17.76;10.69;0.08;0.85;0.87;1.00;0.92;6.64;4.47;4.35;15.48;4.21;2.56;0.10;6.85;7.95;5.15;4.41;17.11;3.51;4.14;3.98;53.51;29.02;11.71
24/12/2023 20:06:50;235.40;240.05;239.83;238.43;411.71;414.01;412.80;33.65;21.50;18.36;21.92;28.50;18.70;18.32;17.76;10.69;0.08;0.85;0.87;1.00;0.92;6.64;4.47;4.35;15.48;4.21;2.56;0.10;6.85;7.95;5.15;4.41;17.11;3.51;4.14;3.98;53.51;29.02;11.71
24/12/2023 20:07:00;235.40;240.05;239.83;238.43;411.80;413.85;412.90;35.45;23.29;19.98;22.05;30.30;20.62;20.01;17.99;10.82;0.56;0.86;0.88;1.00;0.92;6.81;4.68;4.51;16.01;4.19;2.56;0.14;6.89;7.93;5.16;4.44;17.08;3.47;4.16;3.98;53.38;29.03;71.40
24/12/2023 20:07:10;235.38;240.21;239.89;238.49;411.84;414.17;413.04;33.65;21.51;18.72;22.05;30.30;20.62;20.01;17.99;10.82;0.56;0.86;0.88;1.00;0.92;6.81;4.68;4.51;16.01;4.19;2.56;0.14;6.89;7.93;5.16;4.44;17.08;3.47;4.16;3.98;53.38;29.03;71.40
24/12/2023 20:07:20;235.38;240.21;239.89;238.49;411.84;414.17;413.04;33.65;21.51;18.72;21.88;28.59;18.74;18.78;17.93;10.71;0.56;0.85;0.87;1.00;0.92;6.67;4.47;4.44;15.56;4.19;2.57;0.15;6.90;7.91;5.17;4.51;17.18;3.50;4.12;4.01;53.13;28.97;11.25
24/12/2023 20:07:30;235.35;240.21;239.85;238.46;411.84;414.22;413.13;33.64;21.56;18.85;21.82;28.53;18.65;19.03;17.93;10.71;0.56;0.85;0.87;1.00;0.92;6.67;4.47;4.44;15.56;4.19;2.57;0.15;6.90;7.91;5.17;4.51;17.18;3.50;4.12;4.01;53.13;28.97;11.25
24/12/2023 20:07:40;235.35;240.21;239.85;238.46;411.84;414.22;413.13;33.64;21.56;18.85;21.82;28.53;18.65;19.03;17.77;10.71;0.29;0.85;0.87;1.00;0.91;6.66;4.49;4.45;15.59;4.21;2.57;0.16;6.94;7.95;5.20;4.48;17.23;3.47;4.19;4.01;53.14;28.73;22.38
24/12/2023 20:07:50;235.67;240.46;240.24;238.79;412.32;414.79;413.68;33.65;21.62;18.86;21.93;28.59;18.74;18.84;17.82;10.71;0.70;0.85;0.87;1.00;0.91;6.66;4.49;4.45;15.59;4.21;2.57;0.16;6.94;7.95;5.20;4.48;17.23;3.47;4.19;4.01;53.14;28.73;22.38
24/12/2023 20:08:00;235.67;240.46;240.24;238.79;412.32;414.79;413.68;33.65;21.62;18.86;21.93;28.59;18.74;18.84;17.82;10.71;0.70;0.85;0.87;1.00;0.92;6.65;4.49;4.41;15.59;4.21;2.58;0.18;6.94;7.94;5.18;4.50;17.21;3.49;4.11;3.96;53.61;29.01;118.68
24/12/2023 20:08:10;235.57;240.32;240.01;238.61;412.08;414.51;413.43;33.83;21.59;18.75;21.98;28.61;18.66;18.89;17.90;10.70;0.61;0.85;0.87;1.00;0.91;6.65;4.48;4.42;15.59;4.21;2.58;0.18;6.94;7.94;5.18;4.50;17.21;3.49;4.11;3.96;53.61;29.01;118.68
24/12/2023 20:08:20;235.57;240.32;240.01;238.61;412.08;414.51;413.43;33.83;21.59;18.75;21.98;28.61;18.66;18.89;17.90;10.70;0.61;0.85;0.87;1.00;0.91;6.65;4.48;4.42;15.55;4.20;2.57;0.17;6.94;7.96;5.19;4.52;17.18;3.48;4.17;3.99;53.84;29.02;68.27
24/12/2023 20:08:30;235.70;240.42;240.23;238.78;412.32;414.74;413.72;33.58;21.58;18.80;21.82;28.57;18.80;18.76;17.83;10.65;0.64;0.85;0.87;1.00;0.92;6.68;4.49;4.44;15.58;4.21;2.56;0.16;6.95;7.96;5.19;4.52;17.18;3.48;4.17;3.99;53.84;29.02;68.27
24/12/2023 20:08:40;235.70;240.42;240.23;238.78;412.32;414.74;413.72;33.58;21.58;18.80;21.82;28.57;18.80;18.76;17.83;10.65;0.64;0.85;0.87;1.00;0.92;6.68;4.49;4.44;15.58;4.21;2.56;0.16;6.95;7.96;5.20;4.52;17.24;3.51;4.13;3.98;53.86;29.13;116.59
24/12/2023 20:08:50;235.54;240.36;239.92;238.58;412.07;414.40;413.31;35.22;23.31;20.27;21.84;30.25;20.63;20.40;17.92;10.81;0.68;0.86;0.89;1.00;0.92;6.73;4.58;4.52;15.83;4.19;2.56;0.14;6.89;7.93;5.19;4.53;17.22;3.51;4.17;3.98;53.86;29.13;116.59
24/12/2023 20:09:00;235.54;240.36;239.92;238.58;412.07;414.40;413.31;35.22;23.31;20.27;21.84;30.25;20.63;20.40;17.92;10.81;0.68;0.86;0.89;1.00;0.92;6.73;4.58;4.52;15.83;4.19;2.56;0.14;6.89;7.93;5.19;4.53;17.22;3.51;4.17;3.98;53.37;29.18;106.91
24/12/2023 20:09:10;235.70;240.50;240.19;238.80;412.29;414.66;413.54;33.80;21.61;18.82;22.07;28.64;18.72;18.86;17.85;10.71;0.70;0.85;0.87;1.00;0.92;6.64;4.48;4.46;15.60;4.20;2.57;0.17;6.93;7.92;5.17;4.56;17.22;3.52;4.17;4.01;53.50;28.88;69.11
24/12/2023 20:09:20;235.53;240.23;240.04;238.61;412.07;414.66;413.54;33.80;21.61;18.82;22.07;28.64;18.72;18.86;17.85;10.71;0.70;0.85;0.87;1.00;0.92;6.64;4.48;4.46;15.60;4.20;2.57;0.17;6.93;7.92;5.17;4.56;17.22;3.52;4.17;4.01;53.50;28.88;69.11
24/12/2023 20:09:30;235.53;240.23;240.04;238.61;412.07;414.42;413.41;33.71;21.52;18.82;21.79;28.51;18.71;18.83;17.86;10.70;0.45;0.85;0.87;1.00;0.92;6.65;4.47;4.45;15.56;4.20;2.58;0.15;6.93;7.96;5.18;4.56;17.27;3.57;4.16;4.00;54.19;28.92;67.32
24/12/2023 20:09:40;235.66;240.42;240.20;238.76;412.40;414.83;413.71;33.58;21.60;18.93;21.79;28.51;18.71;18.83;17.86;10.70;0.45;0.85;0.87;1.00;0.92;6.65;4.47;4.45;15.56;4.20;2.58;0.15;6.93;7.96;5.18;4.56;17.27;3.57;4.16;4.00;54.19;28.92;67.32
24/12/2023 20:09:50;235.66;240.42;240.20;238.76;412.40;414.83;413.71;33.58;21.60;18.93;21.96;28.60;18.71;18.80;17.90;10.71;0.71;0.85;0.87;1.00;0.92;6.64;4.48;4.46;15.59;4.21;2.57;0.18;6.96;7.94;5.19;4.53;17.24;3.54;4.22;4.03;53.74;29.02;69.25
24/12/2023 20:10:00;235.52;240.25;240.08;238.62;411.92;414.40;413.25;33.71;21.53;18.75;22.03;28.61;18.72;18.78;17.90;10.71;0.71;0.85;0.87;1.00;0.92;6.64;4.48;4.46;15.59;4.21;2.57;0.18;6.96;7.94;5.19;4.53;17.24;3.54;4.22;4.03;53.74;29.02;69.25
24/12/2023 20:10:10;235.52;240.25;240.08;238.62;411.92;414.40;413.25;33.71;21.53;18.75;22.03;28.61;18.72;18.78;17.76;10.70;0.66;0.85;0.87;1.00;0.91;6.63;4.47;4.38;15.50;4.18;2.57;0.09;6.84;7.91;5.19;4.50;17.16;3.48;4.16;4.04;53.14;29.01;25.26
24/12/2023 20:10:20;235.38;240.20;240.10;238.64;412.09;414.59;413.52;33.53;21.59;18.85;21.88;28.58;18.71;18.74;17.84;10.68;0.70;0.85;0.87;1.00;0.91;6.63;4.47;4.38;15.50;4.18;2.57;0.09;6.84;7.91;5.19;4.50;17.16;3.48;4.16;4.04;53.14;29.01;25.26
24/12/2023 20:10:30;235.38;240.20;240.10;238.64;412.09;414.59;413.52;33.53;21.59;18.85;21.88;28.58;18.71;18.74;17.84;10.68;0.70;0.85;0.87;1.00;0.92;6.66;4.48;4.41;15.55;4.19;2.58;0.18;6.94;7.92;5.19;4.51;17.17;3.50;4.20;4.06;53.05;28.98;421.65
24/12/2023 20:10:40;235.65;240.45;240.21;238.81;412.38;414.87;413.64;33.67;21.60;18.81;21.90;28.42;18.72;18.71;17.73;10.71;0.77;0.85;0.87;1.00;0.92;6.65;4.47;4.41;15.55;4.19;2.58;0.18;6.94;7.92;5.19;4.51;17.17;3.50;4.20;4.06;53.05;28.98;421.65
24/12/2023 20:10:50;235.65;240.45;240.21;238.81;412.38;414.87;413.64;33.67;21.60;18.81;21.90;28.42;18.72;18.71;17.73;10.71;0.77;0.85;0.87;1.00;0.92;6.65;4.47;4.42;15.54;4.21;2.58;0.09;6.90;7.97;5.19;4.51;17.20;3.50;4.16;4.03;53.66;29.06;24.17
24/12/2023 20:11:00;235.75;240.64;240.47;238.97;412.61;415.08;413.85;33.65;21.63;18.67;21.84;28.57;18.74;18.66;17.77;10.72;0.75;0.85;0.87;1.00;0.92;6.64;4.50;4.42;15.53;4.18;2.58;0.18;6.90;7.97;5.19;4.51;17.20;3.50;4.16;4.03;53.66;29.06;24.17
24/12/2023 20:11:10;235.75;240.64;240.47;238.97;412.61;415.08;413.85;33.65;21.63;18.67;21.84;28.57;18.74;18.66;17.77;10.72;0.75;0.85;0.87;1.00;0.92;6.64;4.50;4.42;15.53;4.18;2.58;0.18;6.92;7.92;5.20;4.50;17.19;3.47;4.12;4.04;53.66;28.88;69.44
24/12/2023 20:11:20;235.82;240.34;240.72;238.92;412.39;415.10;413.96;31.85;21.49;18.69;20.10;27.29;18.71;18.71;16.45;10.69;0.72;0.86;0.87;1.00;0.92;6.36;4.47;4.44;15.26;3.85;2.57;0.18;6.58;7.47;5.18;4.52;16.79;3.47;4.12;4.04;53.66;28.88;69.44
24/12/2023 20:11:30;235.82;240.34;240.72;238.92;412.39;415.10;413.96;31.85;21.49;18.69;20.10;27.29;18.71;18.71;16.45;10.69;0.72;0.86;0.87;1.00;0.92;6.36;4.47;4.44;15.26;3.85;2.57;0.18;6.58;7.47;5.18;4.52;16.79;3.49;4.30;4.05;56.15;29.21;68.85
24/12/2023 20:11:40;235.80;240.31;240.75;238.95;412.34;415.12;413.92;31.76;21.52;18.57;19.99;27.29;18.71;18.60;16.28;10.72;0.40;0.86;0.87;1.00;0.92;6.37;4.47;4.40;15.22;3.86;2.57;0.19;6.55;7.50;5.17;4.42;16.69;3.53;4.28;4.02;56.61;28.86;68.85
24/12/2023 20:11:50;235.73;240.13;240.75;238.95;412.34;415.12;413.92;31.76;21.52;18.57;19.99;27.29;18.71;18.60;16.28;10.72;0.40;0.86;0.87;1.00;0.92;6.37;4.47;4.40;15.22;3.86;2.57;0.19;6.55;7.50;5.17;4.42;16.69;3.53;4.28;4.02;56.61;28.86;69.94
24/12/2023 20:12:00;235.73;240.13;240.58;238.76;412.00;414.81;413.76;31.86;21.49;18.59;19.97;27.17;18.62;18.59;16.35;10.70;0.84;0.86;0.87;1.00;0.92;6.33;4.45;4.45;15.23;3.85;2.57;0.19;6.61;7.49;5.14;4.45;16.69;3.55;4.05;3.99;56.38;29.42;263.27
24/12/2023 20:12:10;235.63;240.12;240.54;238.76;412.12;414.85;413.75;31.86;21.49;18.59;19.97;27.17;18.62;18.59;16.35;10.70;0.84;0.86;0.87;1.00;0.92;6.33;4.45;4.45;15.23;3.85;2.57;0.19;6.61;7.49;5.14;4.45;16.69;3.55;4.05;3.99;56.38;29.42;263.27
24/12/2023 20:12:20;235.63;240.12;240.54;238.76;412.12;414.85;413.75;31.79;21.53;18.61;20.08;27.35;18.66;18.62;16.40;10.71;0.63;0.86;0.87;1.00;0.92;6.33;4.46;4.38;15.18;3.83;2.57;0.19;6.62;7.63;5.35;4.87;17.91;3.50;4.13;3.90;56.39;29.38;67.16
24/12/2023 20:12:30;235.62;240.13;240.51;238.79;412.26;414.97;413.71;31.68;21.53;18.61;20.00;27.20;18.66;18.62;16.40;10.71;0.63;0.86;0.87;1.00;0.92;6.33;4.46;4.38;15.18;3.83;2.57;0.19;6.62;7.63;5.35;4.87;17.91;3.50;4.13;3.90;56.39;29.38;67.16
24/12/2023 20:12:40;235.62;240.13;240.51;238.79;412.26;414.97;413.71;31.68;21.53;18.61;20.00;27.20;18.66;18.64;16.42;10.74;0.56;0.86;0.87;1.00;0.92;6.34;4.46;4.38;15.19;3.84;2.57;0.15;6.56;7.49;5.16;4.52;16.75;3.54;4.16;4.02;56.23;28.74;70.31
24/12/2023 20:12:50;235.67;240.18;240.49;238.78;412.21;414.75;413.58;31.69;21.47;18.52;19.79;27.11;18.65;18.48;16.27;10.67;0.49;0.86;0.87;1.00;0.92;6.34;4.46;4.38;15.19;3.84;2.57;0.15;6.56;7.49;5.16;4.52;16.75;3.54;4.16;4.02;56.23;28.74;70.31
24/12/2023 20:13:00;235.67;240.18;240.49;238.78;412.21;414.75;413.58;31.69;21.47;18.52;19.79;27.11;18.65;18.48;16.27;10.67;0.49;0.86;0.87;1.00;0.92;6.34;4.47;4.40;15.18;3.83;2.56;0.07;6.47;7.49;5.15;4.48;16.73;3.54;4.19;4.02;56.39;29.14;33.63
24/12/2023 20:13:10;235.54;240.00;240.46;238.66;411.97;414.64;413.56;31.89;22.95;18.50;19.90;27.36;19.11;18.54;16.34;10.89;0.75;0.86;0.87;1.00;0.92;6.33;4.47;4.40;15.18;3.83;2.56;0.07;6.47;7.49;5.15;4.48;16.73;3.54;4.19;4.02;56.39;29.14;33.63
24/12/2023 20:13:20;235.54;240.00;240.46;238.66;411.97;414.64;413.56;31.89;22.95;18.50;19.90;27.36;19.11;18.54;16.34;10.89;0.75;0.86;0.87;1.00;0.92;6.33;4.57;4.38;15.27;3.83;2.61;0.10;6.54;7.48;5.27;4.49;16.84;3.51;4.08;3.94;55.86;28.03;24.96
24/12/2023 20:13:30;235.67;239.97;240.50;238.71;412.18;414.81;413.68;31.65;21.97;18.52;19.85;27.31;19.11;18.73;16.38;10.89;0.80;0.86;0.87;1.00;0.92;6.38;4.57;4.40;15.30;3.84;2.61;0.18;6.54;7.48;5.27;4.49;16.84;3.51;4.08;3.94;55.86;28.03;24.96
24/12/2023 20:13:40;235.67;239.97;240.50;238.71;412.18;414.81;413.68;31.65;21.97;18.52;19.85;27.31;19.11;18.73;16.38;10.89;0.80;0.86;0.87;1.00;0.92;6.38;4.57;4.40;15.30;3.84;2.61;0.18;6.66;7.50;5.29;4.51;16.88;3.61;4.08;3.99;56.31;27.90;70.68
24/12/2023 20:13:50;235.84;240.17;240.64;238.85;412.27;414.95;414.04;31.78;21.99;18.50;19.56;27.15;19.11;18.84;16.36;10.90;0.39;0.86;0.87;1.00;0.92;6.35;4.58;4.40;15.33;3.85;2.62;0.12;6.67;7.53;5.28;4.45;16.88;3.61;4.08;3.99;56.31;27.90;70.68
24/12/2023 20:14:00;235.84;240.17;240.64;238.85;412.27;414.95;414.04;31.78;21.99;18.50;19.56;27.15;19.11;18.84;16.36;10.90;0.39;0.86;0.87;1.00;0.92;6.35;4.58;4.40;15.33;3.85;2.62;0.12;6.67;7.53;5.28;4.45;16.86;3.56;4.15;4.09;56.92;27.47;69.05
24/12/2023 20:14:10;235.74;240.08;240.66;238.72;412.01;414.71;413.69;33.36;23.76;20.26;19.69;28.89;21.03;20.18;16.57;11.03;0.79;0.87;0.88;1.00;0.93;6.75;5.05;4.78;16.53;3.91;2.65;0.19;6.74;7.85;5.71;4.82;17.94;3.53;3.94;4.01;58.07;30.19;69.05
24/12/2023 20:14:20;235.98;240.16;240.66;238.72;412.01;414.71;413.69;33.36;23.76;20.26;19.69;28.89;21.03;20.18;16.57;11.03;0.79;0.87;0.88;1.00;0.93;6.75;5.05;4.78;16.53;3.91;2.65;0.19;6.74;7.85;5.71;4.82;17.94;3.53;3.94;4.01;58.07;30.19;79.68
24/12/2023 20:14:30;235.98;240.16;240.74;238.93;412.33;414.98;414.26;31.95;22.02;18.62;19.78;27.31;19.12;18.68;16.34;10.87;0.81;0.86;0.87;1.00;0.92;6.36;4.58;4.42;15.35;3.86;2.61;0.20;6.67;7.49;5.28;4.46;16.84;3.52;4.09;3.98;56.39;27.56;182.02
24/12/2023 20:14:40;236.00;240.18;240.80;238.99;412.52;415.16;414.36;31.73;22.02;18.62;19.78;27.31;19.12;18.68;16.34;10.87;0.81;0.86;0.87;1.00;0.92;6.36;4.58;4.42;15.35;3.86;2.61;0.20;6.67;7.49;5.28;4.46;16.84;3.52;4.09;3.98;56.39;27.56;182.02
24/12/2023 20:14:50;236.00;240.18;240.80;238.99;412.52;415.16;414.36;31.73;22.04;18.67;19.58;27.26;19.12;18.57;16.32;10.89;0.80;0.86;0.87;1.00;0.92;6.37;4.57;4.38;15.30;3.85;2.61;0.17;6.67;7.51;5.29;4.47;16.87;3.51;4.07;3.99;56.86;28.03;69.15
24/12/2023 20:15:00;235.75;239.92;240.55;238.67;411.88;414.51;413.69;31.73;21.93;18.64;19.72;27.25;19.02;18.57;16.32;10.89;0.80;0.86;0.87;1.00;0.92;6.37;4.57;4.38;15.30;3.85;2.61;0.17;6.67;7.51;5.29;4.47;16.87;3.51;4.07;3.99;56.86;28.03;69.15
24/12/2023 20:15:10;235.75;239.92;240.55;238.67;411.88;414.51;413.69;31.73;21.93;18.64;19.72;27.25;19.02;18.36;16.31;10.87;0.67;0.86;0.87;1.00;0.92;6.32;4.54;4.39;15.26;3.84;2.60;0.19;6.61;7.46;5.26;4.52;16.83;3.50;4.12;4.06;56.04;28.03;69.82
24/12/2023 20:15:20;235.63;239.79;240.37;238.59;411.55;414.15;413.46;31.77;21.82;18.47;19.91;27.34;19.00;18.69;16.26;10.85;0.77;0.86;0.87;1.00;0.92;6.32;4.54;4.39;15.26;3.84;2.60;0.19;6.61;7.46;5.26;4.52;16.83;3.50;4.12;4.06;56.04;28.03;69.82
24/12/2023 20:15:30;235.63;239.79;240.37;238.59;411.55;414.15;413.46;31.77;21.82;18.47;19.91;27.34;19.00;18.69;16.26;10.85;0.77;0.86;0.87;1.00;0.92;6.36;4.54;4.41;15.26;3.82;2.60;0.19;6.60;7.47;5.24;4.45;16.75;3.57;4.09;3.99;55.94;28.11;24.32
24/12/2023 20:15:40;235.50;239.62;240.18;238.42;411.56;413.67;413.02;33.27;23.53;20.10;19.73;28.88;20.89;20.21;16.49;10.96;0.74;0.87;0.88;1.00;0.93;6.74;5.00;4.41;15.26;3.82;2.60;0.19;6.60;7.47;5.24;4.45;16.75;3.57;4.09;3.99;55.94;28.11;24.32
24/12/2023 20:15:50;235.50;239.62;240.18;238.42;411.56;413.67;413.02;33.27;23.53;20.10;19.73;28.88;20.89;20.21;16.49;10.96;0.74;0.87;0.88;1.00;0.93;6.74;5.00;4.79;16.54;3.91;2.63;0.17;6.72;7.86;5.67;4.89;17.56;3.52;3.95;3.95;58.19;29.59;72.07
24/12/2023 20:16:00;235.52;239.73;240.30;238.52;411.45;414.12;413.29;31.79;21.86;18.53;19.73;27.27;18.91;18.56;16.28;10.81;0.64;0.86;0.87;1.00;0.92;6.33;4.53;4.38;15.24;3.82;2.60;0.19;6.72;7.86;5.67;4.89;17.56;3.52;3.95;3.95;58.19;29.59;72.07
24/12/2023 20:16:10;235.52;239.73;240.30;238.52;411.45;414.12;413.29;31.79;21.86;18.53;19.73;27.27;18.91;18.56;16.28;10.81;0.64;0.86;0.87;1.00;0.92;6.33;4.53;4.38;15.24;3.82;2.60;0.19;6.62;7.48;5.25;4.48;16.82;3.61;4.15;4.02;56.29;28.13;69.78
24/12/2023 20:16:20;235.59;239.85;240.31;238.55;411.71;414.30;413.49;31.78;21.41;18.87;19.98;27.30;18.63;18.58;16.39;10.67;0.79;0.86;0.87;1.00;0.92;6.36;4.45;4.38;15.16;3.83;2.57;0.20;6.59;7.47;5.16;4.45;16.67;3.54;4.15;4.02;56.29;28.13;69.78
24/12/2023 20:16:30;235.59;239.85;240.31;238.55;411.71;414.30;413.49;31.78;21.41;18.87;19.98;27.30;18.63;18.58;16.39;10.67;0.79;0.86;0.87;1.00;0.92;6.36;4.45;4.38;15.16;3.83;2.57;0.20;6.59;7.47;5.16;4.45;16.67;3.54;4.18;4.03;55.66;29.21;70.46
24/12/2023 20:16:40;235.92;240.17;240.70;238.92;412.31;414.90;414.08;31.76;21.51;18.54;19.80;27.13;18.66;18.54;16.32;10.72;0.72;0.86;0.87;1.00;0.92;6.38;4.45;4.42;15.17;3.86;2.58;0.19;6.60;7.49;5.15;4.48;16.75;3.53;4.11;3.98;56.65;28.92;70.46
